address,total_count,other_count,pistol_count,revolver_count,rifle_count,shotgun_count,year,month,dow,neighborhood,council_district,ward,tract,public_works_division,police_zone,fire_zone,latitude,longitude
"FRANKSTOWN AVE & NEUMAN WAY PITTSBURGH, PA 15221",1,0,0,0,0,1,2016,5,3,Homewood South,9,13,42003130400,2,5,3-17,40.455407491675,-79.8875370065571
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,7,6,Homewood South,9,13,42003130300,2,5,3-17,40.457404655664,-79.8963011488784
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,3,6,Homewood South,9,13,42003130300,2,5,3-17,40.457404655664,-79.8963011488784
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,5,3,Homewood South,9,13,42003130300,2,5,3-17,40.457404655664,-79.8963011488784
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,0,1,0,0,2016,6,4,Homewood South,9,13,42003130300,2,5,3-17,40.457404655664,-79.8963011488784
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,4,3,Homewood South,9,13,42003130300,2,5,3-17,40.457404655664,-79.8963011488784
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,9,2,Homewood South,9,13,42003130300,2,5,3-17,40.457404655664,-79.8963011488784
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,6,6,Homewood South,9,13,42003130300,2,5,3-17,40.457404655664,-79.8963011488784
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,6,1,Homewood South,9,13,42003130300,2,5,3-17,40.457404655664,-79.8963011488784
"FRANKSTOWN AVE & N LANG AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,10,5,Homewood South,9,13,42003130300,2,5,3-17,40.4579137505913,-79.8985316667264
"FRANKSTOWN AVE & N LANG AVE PITTSBURGH, PA 15208",2,0,2,0,0,0,2017,9,3,Homewood South,9,13,42003130300,2,5,3-17,40.4579137505913,-79.8985316667264
"FRANKSTOWN AVE & PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,4,1,Larimer,9,12,42003120800,2,5,3-10,40.4599551157416,-79.9123809393205
"FRANKSTOWN AVE & STERRETT ST PITTSBURGH, PA 15208",2,0,2,0,0,0,2017,8,6,Homewood South,9,13,42003130300,2,5,3-17,40.4569078074907,-79.8941483332637
"FRANKSTOWN AVE & STERRETT ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,4,0,Homewood South,9,13,42003130300,2,5,3-17,40.4569078074907,-79.8941483332637
"FRANKSTOWN AVE & TORRENS ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,2,0,Larimer,9,12,42003120800,2,5,3-10,40.4593462357168,-79.9105451603757
"FRANKSTOWN AVE & TORRENS ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,11,6,Larimer,9,12,42003120800,2,5,3-10,40.4593462357168,-79.9105451603757
"FRANKSTOWN AVE & TYSON ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,12,0,Homewood North,9,13,42003130600,2,5,3-17,40.4551920015132,-79.8854174972639
"FRANKSTOWN AVE & WILKINSBURG AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,8,6,East Hills,9,13,42003130600,2,5,3-17,40.4581554265095,-79.8758820991415
"FRANKSTOWN AVE & WILKINSBURG AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2018,3,1,East Hills,9,13,42003130600,2,5,3-17,40.4581554265095,-79.8758820991415
"FRAZIER ST & DAWSON ST PITTSBURGH, PA 15213",1,0,1,0,0,0,2015,5,6,South Oakland,3,4,42003040900,3,4,2-11,40.4297807904072,-79.9542225504462
"FREDERICK ST & SCHIMMER ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2018,4,5,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4733273297782,-80.0308363171519
"FREDERICK ST & WOODLAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,12,6,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4692028355512,-80.0294869453461
"FULTON ST & STEDMAN ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2015,9,2,Manchester,6,21,42003210700,1,1,1-8,40.4538786427516,-80.0246087871495
"FULTON ST & STEDMAN ST PITTSBURGH, PA 15233",2,0,2,0,0,0,2018,11,4,Manchester,6,21,42003210700,1,1,1-8,40.4538786427516,-80.0246087871495
"GIFFIN AVE & CARMEN ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,6,5,Mount Oliver Borough,,0,42003481000,0,OSC,Mt Oliver,40.4075521711222,-79.9844916617176
"GIST ST & FORBES AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,1,4,Bluff,6,1,42003010300,3,2,2-1,40.4374247153593,-79.9795120031521
"GIST ST & LOCUST ST PITTSBURGH, PA 15219",4,0,2,1,1,0,2015,2,4,Bluff,6,1,42003010300,3,2,2-1,40.4365276248502,-79.9795766871551
"GLEN MAWR ST & BUOY WAY PITTSBURGH, PA 15204",1,0,0,1,0,0,2015,11,5,Sheraden,2,20,42003562500,5,6,1-16,40.4586794390213,-80.0545379728454
"GLENWOOD AVE & FLOWERS AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2017,3,4,Hazelwood,5,15,42003562300,3,4,2-13,40.4109547911107,-79.9407131323652
"GLENWOOD BRG & GLASS RUN RD RAMP PITTSBURGH, PA 15207",1,0,1,0,0,0,2017,3,3,,,,,,4,,,
"GLOSTER ST & TECUMSEH ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2017,2,4,Hazelwood,5,15,42003562900,3,4,2-13,40.4084127776848,-79.9445821877201
"GRAND AVE & KILBUCK RD PITTSBURGH, PA",1,0,1,0,0,0,2016,6,3,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4765419495746,-80.0218126218434
"GRANT ST & 4TH AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,10,2,Central Business District,6,1,42003020100,6,2,1-4,40.438050536273,-79.997702490972
"GRANT ST & 6TH AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,2,6,Central Business District,6,2,42003020100,6,2,1-3,40.4407645617458,-79.9958855306031
"GRANT ST & OLIVER AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,1,6,Central Business District,6,2,42003020100,6,2,1-4,40.4401122485176,-79.9963355107118
"GREELEY ST & JOSEPHINE ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,9,0,South Side Slopes,3,16,42003160800,3,3,4-24,40.4248019517777,-79.9742398889982
"GREEN ST & WYLIE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2019,2,6,Crawford-Roberts,6,3,42003030500,3,2,2-1,40.4438556201998,-79.9816778966676
"HALLETT ST & JUNILLA ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,10,3,Middle Hill,6,5,42003050100,3,2,2-5,40.4469488932631,-79.9710920602501
"HAMILTON AVE & 5TH AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,4,5,Homewood West,9,12,42003120700,2,5,3-17,40.4572898625102,-79.9090629890633
"HAMILTON AVE & 5TH AVE PITTSBURGH, PA 15208",1,1,0,0,0,0,2015,12,6,Homewood West,9,12,42003120700,2,5,3-17,40.4572898625102,-79.9090629890633
"HAMILTON AVE & ALBION ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,3,4,Homewood South,9,13,42003130300,2,5,3-17,40.4542107866195,-79.8956630370336
"HAMILTON AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2019,4,3,Homewood South,9,13,42003130400,2,5,3-17,40.4527333267435,-79.8891937412148
"HAMILTON AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2015,2,0,Homewood South,9,13,42003130400,2,5,3-17,40.4527333267435,-79.8891937412148
"HAMILTON AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2017,10,4,Homewood South,9,13,42003130400,2,5,3-17,40.4527333267435,-79.8891937412148
"HAMILTON AVE & COLLIER ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,4,6,Homewood South,9,13,42003130300,2,5,3-17,40.4536074580943,-79.8929956335964
"HAMILTON AVE & EAST LIBERTY BLVD PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,2,6,East Liberty,9,12,42003120800,2,5,3-10,40.4598661864644,-79.9157742797879
"HAMILTON AVE & EAST LIBERTY BLVD PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,2,6,East Liberty,9,12,42003120800,2,5,3-10,40.4598661864644,-79.9157742797879
"HAMILTON AVE & ENTERPRISE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,4,5,Larimer,9,12,42003120800,2,5,3-10,40.4593461031372,-79.9144418884384
"HAMILTON AVE & ENTERPRISE ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2018,1,6,Larimer,9,12,42003120800,2,5,3-10,40.4593461031372,-79.9144418884384
"HAMILTON AVE & LA SCHALL ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,6,6,Homewood West,9,12,42003120700,2,5,3-17,40.4567205225391,-79.9066875912185
"HAMILTON AVE & PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,6,6,Larimer,9,12,42003120800,2,5,3-10,40.458829712564,-79.9131312057691
"HAMILTON AVE & PUTNAM ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2017,6,0,Larimer,9,12,42003120800,2,5,3-10,40.458829712564,-79.9131312057691
"HAMILTON AVE & PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,2,0,Larimer,9,12,42003120800,2,5,3-10,40.458829712564,-79.9131312057691
"HAMILTON AVE & PUTNAM ST PITTSBURGH, PA 15206",2,0,2,0,0,0,2018,12,0,Larimer,9,12,42003120800,2,5,3-10,40.458829712564,-79.9131312057691
"HAMILTON AVE & ROMLEY WAY PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,11,0,Larimer,9,12,42003120800,2,5,3-10,40.4584268529581,-79.9120991862536
"HAMILTON AVE & ROMLEY WAY PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,1,6,Larimer,9,12,42003120800,2,5,3-10,40.4584268529581,-79.9120991862536
"HAMILTON AVE & STERRETT ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,8,6,Homewood South,9,13,42003130300,2,5,3-17,40.4541130332132,-79.8952339779732
"HAMILTON AVE & STERRETT ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,3,1,Homewood South,9,13,42003130300,2,5,3-17,40.4541130332132,-79.8952339779732
"HAMLET ST & BLVD OF THE ALLIES PITTSBURGH, PA 15213",1,0,1,0,0,0,2019,5,4,South Oakland,6,4,42003040900,3,4,2-10,40.4357115110118,-79.9628593845847
"HAMLIN ST & BIDWELL ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2016,7,5,Manchester,6,21,42003210700,1,1,1-8,40.4535943146738,-80.0208446659539
"HARTWELL ST & NOBLESTOWN RD PITTSBURGH, PA 15205",1,0,1,0,0,0,2015,10,6,,,,,,6,,,
"HAWTHORNE ST & FARMINGTON ST PITTSBURGH, PA 15201",1,0,1,0,0,0,2016,11,2,Stanton Heights,7,10,42003101800,2,5,3-7,40.4849032791683,-79.9345611290363
"HAZELWOOD AVE & CHATSWORTH AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2015,1,4,Hazelwood,5,15,42003562300,3,4,2-13,40.4114898392068,-79.9437698097432
"HAZELWOOD AVE & GREENFIELD AVE PITTSBURGH, PA 15217",1,0,0,0,1,0,2018,4,5,Greenfield,5,15,42003151700,3,4,2-12,40.4197604876752,-79.9292188542237
"HAZELWOOD AVE & MONONGAHELA ST PITTSBURGH, PA 15207",2,0,2,0,0,0,2019,5,1,Hazelwood,5,15,42003562300,3,4,2-13,40.4116637689878,-79.9428163260867
"HAZELWOOD AVE & SYLVAN AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2016,8,6,Hazelwood,5,15,42003562900,3,4,2-13,40.4119062902279,-79.94179322876
"HAZLETT ST & I-279 RAMP PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,1,2,,,,,,1,,,
"HAZLETT ST & MT PLEASANT RD PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,5,3,Northview Heights,1,26,42003260900,1,1,1-13,40.4777501250849,-80.0001892400117
"HEMLOCK ST & BOYLE ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,7,2,Central Northside,1,25,42003220600,1,1,1-6,40.4574644052417,-80.0063101055059
"HEMLOCK ST & HAZLIP WAY PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,9,5,Central Northside,1,25,42003220600,1,1,1-6,40.4573804259888,-80.0067440596548
"HERRON AVE & MILWAUKEE ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,8,4,Middle Hill,6,5,42003050100,3,2,2-5,40.4522790199189,-79.9643806208366
"HERRON AVE & PAULOWNA ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,4,5,Polish Hill,7,6,42003060500,6,2,2-24,40.4557433139963,-79.9659415928572
"HILL AVE & EVERETT ST WILKINSBURG, PA 15221",1,0,1,0,0,0,2015,11,5,,,,42003561500,,OSC,3-20,40.4423262588533,-79.872056278473
"HILLSBORO ST & BRIDGELY WAY PITTSBURGH, PA 15204",2,0,1,1,0,0,2016,3,5,Sheraden,2,20,42003562500,5,6,1-16,40.4536230081577,-80.0530477778621
"HOLYOKE ST & CHAUTAUQUA ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2015,9,4,Perry South,6,26,42003261400,1,1,1-12,40.4654196354318,-80.0141540492968
"I-279 PKWYN & PERRYSVILLE RAMP PITTSBURGH, PA 15216",1,0,1,0,0,0,2018,4,4,,,,,,OSC,,,
"I-279 RAMP & EAST ST PITTSBURGH, PA 15214",1,0,0,0,1,0,2018,11,4,,,,,,1,,,
"IBIS WAY & MATHEWS AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,8,2,Knoxville,3,30,42003300100,5,3,4-7,40.4134366731647,-79.9892739907478
"IDLEWILD ST & STERRETT ST PITTSBURGH, PA 15208",1,0,0,1,0,0,2016,8,5,Homewood North,9,13,42003130200,2,5,3-17,40.4576891393422,-79.8938442564518
"IDLEWILD ST & STERRETT ST PITTSBURGH, PA 15208",1,1,0,0,0,0,2016,8,6,Homewood North,9,13,42003130200,2,5,3-17,40.4576891393422,-79.8938442564518
"IMOGENE RD & BROWNS HILL RD PITTSBURGH, PA 15217",1,0,1,0,0,0,2016,7,5,Squirrel Hill South,5,15,42003141400,3,4,2-12,40.4154565534706,-79.9249117426275
"INDUSTRY ST & ESTELLA AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,11,4,Beltzhoover,3,18,42003562400,5,3,4-21,40.4206267596192,-80.0005092245721
"IRVINE ST & GREENFIELD AVE PITTSBURGH, PA 15207",1,0,0,1,0,0,2015,10,2,Hazelwood,5,15,42003562900,3,4,2-12,40.4249244980469,-79.9520392698491
"ISABELLA ST & ANDERSON ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,2,5,North Shore,1,23,42003563200,6,1,1-20,40.4482264470994,-80.0005063505348
"IVY ST & WALNUT ST PITTSBURGH, PA 15232",1,0,1,0,0,0,2018,5,5,Shadyside,8,7,42003070300,2,4,3-22,40.4516955332962,-79.9321862119126
"JACKSON ST & CASANOVA WAY PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,7,2,Highland Park,7,11,42003110200,2,5,3-9,40.4718839083334,-79.9227624130936
"JAMES ST & KNOLL ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,5,1,East Allegheny,1,22,42003563200,1,1,1-6,40.4573898730746,-80.0018950463695
"JANE ST & S 28TH ST PITTSBURGH, PA 15203",2,0,2,0,0,0,2017,2,2,South Side Flats,3,16,42003160900,3,3,4-24,40.4249632662455,-79.9672047315055
"JOHNSTON AVE & COVE PL PITTSBURGH, PA 15207",1,0,1,0,0,0,2019,3,2,Glen Hazel,5,15,42003562300,3,4,2-13,40.4094735709365,-79.9261396235725
"JOHNSTON AVE & DESDEMONA AVE PITTSBURGH, PA 15217",2,0,2,0,0,0,2015,8,6,Squirrel Hill South,5,15,42003141400,3,4,2-12,40.4118124875535,-79.9227772600246
"JOHNSTON AVE & GLENWOOD AVE PITTSBURGH, PA 15207",2,1,1,0,0,0,2019,6,1,Hazelwood,5,15,42003562300,3,4,2-13,40.4064716901937,-79.9397228704083
"JOHNSTON AVE & GLENWOOD AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2019,9,1,Hazelwood,5,15,42003562300,3,4,2-13,40.4064716901937,-79.9397228704083
"JOHNSTON AVE & GLENWOOD AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2018,3,4,Hazelwood,5,15,42003562300,3,4,2-13,40.4064716901937,-79.9397228704083
"JOHNSTON AVE & GLENWOOD AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2019,6,1,Hazelwood,5,15,42003562300,3,4,2-13,40.4064716901937,-79.9397228704083
"JOHNSTON AVE & ROSELLE CT PITTSBURGH, PA 15207",1,0,1,0,0,0,2018,6,4,Glen Hazel,5,15,42003562300,3,4,2-13,40.4062119747756,-79.9326634222089
"JOSEPHINE ST & SALISBURY ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,12,6,South Side Slopes,3,16,42003160800,3,3,4-22,40.4180383092721,-79.9669116409835
"JOSEPHINE ST & SALISBURY ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,6,1,South Side Slopes,3,16,42003160800,3,3,4-22,40.4180383092721,-79.9669116409835
"KELLY ST & DURANGO WAY PITTSBURGH, PA 15221",1,0,0,1,0,0,2016,1,0,Homewood South,9,13,42003130400,2,5,3-17,40.4538005385625,-79.8893911417463
"KELLY ST & MULTI WAY PITTSBURGH, PA 15221",2,0,1,1,0,0,2017,6,4,,,,,,5,,,
"KELLY ST & N DALLAS AVE PITTSBURGH, PA 15208",2,0,1,1,0,0,2015,1,5,Homewood West,9,12,42003120700,2,5,3-17,40.4572143287336,-79.9043920202324
"KELLY ST & N HOMEWOOD AVE PITTSBURGH, PA 15208",2,0,2,0,0,0,2017,9,6,Homewood South,9,13,42003130300,2,5,3-17,40.4555343270798,-79.8970270334869
"KELLY ST & N LANG AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,8,6,Homewood South,9,13,42003130300,2,5,3-17,40.456043374704,-79.8992592947789
"KELLY ST & STERRETT ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,3,0,Homewood South,9,13,42003130300,2,5,3-17,40.4550506471857,-79.8948684002748
"KELSO WAY & MANSION ST PITTSBURGH, PA 15207",1,0,0,0,1,0,2018,6,2,Hazelwood,5,15,42003562300,3,4,2-13,40.4067769593271,-79.9365817006294
"KENNEDY AVE & VETERAN ST PITTSBURGH, PA 15214",1,0,0,0,1,0,2019,2,1,Perry South,1,26,42003261500,1,1,1-23,40.4743569710031,-80.0094436012715
"KIRKPATRICK ST & CENTRE AVE PITTSBURGH, PA 15219",1,0,0,1,0,0,2017,9,6,Middle Hill,6,5,42003050100,3,2,2-1,40.4453142327285,-79.9762388757707
"KIRKPATRICK ST & LA PLACE ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,10,2,Middle Hill,6,5,42003050100,3,2,2-1,40.4447969092993,-79.9758686878286
"KNOX AVE & ARLINGTON AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,7,0,Allentown,3,18,42003180300,5,3,4-6,40.4201659062508,-79.9907035654699
"LAFAYETTE AVE & MOUNTFORD AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,6,0,Fineview,6,26,42003261400,1,1,1-10,40.4654613389642,-80.0080912534891
"LANGLEY ST & HONDURAS ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,5,3,Perry South,6,25,42003261400,1,1,1-10,40.4626493338747,-80.0127713169888
"LARIMER AVE & AUBURN ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,12,5,Larimer,9,12,42003120800,2,5,3-10,40.4638673486009,-79.9167727657477
"LARIMER AVE & MEADOW ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,8,2,Larimer,9,12,42003120800,2,5,3-12,40.4652791899763,-79.9145109836324
"LARIMER AVE & MEADOW ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,6,3,Larimer,9,12,42003120800,2,5,3-12,40.4652791899763,-79.9145109836324
"LARIMER AVE & OMEGA PL PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,9,4,,,,,,5,,,
"LARIMER AVE & ORPHAN ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2015,7,5,Larimer,9,12,42003120400,2,5,3-12,40.466902399666,-79.9104142601687
"LARIMER AVE & STATION ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,7,0,East Liberty,9,11,42003111500,2,5,3-10,40.4619687481277,-79.9196801032443
"LARIMER AVE & WINSLOW ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,1,6,Larimer,9,12,42003120400,2,5,3-12,40.4657387599481,-79.9133564304215
"LARKINS WAY & S 27TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2019,9,4,South Side Flats,3,16,42003160900,3,3,4-24,40.4258113556089,-79.9676898170827
"LEGION WAY & PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,6,6,Perry South,6,26,42003261500,1,1,1-23,40.4714561247133,-80.008942803462
"LEMINGTON AVE & LINCOLN AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,1,4,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-18,40.4687570060556,-79.8960503819162
"LENORA ST & JOSEPH ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,12,2,Larimer,9,12,42003120400,2,5,3-12,40.467637826962,-79.9120907142394
"LETSCHE ST & BELLEAU ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2018,10,5,Fineview,6,25,42003250900,1,1,1-10,40.4620557352918,-80.0080922615428
"LEY ST & COWLEY ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2017,9,5,Troy Hill,1,24,42003240600,1,1,1-2,40.4656937376157,-79.981914357071
"LEY ST & ROESSLER ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2017,10,0,Troy Hill,1,24,42003240600,1,1,1-2,40.4693760716517,-79.9791320816719
"LIBERTY AVE & 10TH ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2017,3,1,Central Business District,6,2,42003020100,6,2,1-3,40.4436581252894,-79.9952405479296
"LIBERTY AVE & 7TH AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2019,7,4,Central Business District,6,2,42003020100,6,2,1-3,40.4430659535174,-79.9974877489295
"LIBERTY AVE & 9TH ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2015,12,4,Central Business District,6,2,42003020100,6,2,1-3,40.4429445426381,-79.9979769770073
"LIBERTY AVE & GROSS ST PITTSBURGH, PA 15224",1,0,0,1,0,0,2018,8,0,Bloomfield,7,8,42003080400,2,5,3-6,40.4594637358882,-79.9449348963437
"LIBERTY AVE & STANWIX ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2016,2,0,Central Business District,6,2,42003020100,6,2,1-3,40.4413793329236,-80.0039005755647
"LIBERTY AVE & TAYLOR ST PITTSBURGH, PA 15224",1,0,1,0,0,0,2017,5,4,Bloomfield,7,8,42003080200,2,5,3-6,40.4626441880927,-79.9508874520597
"LIBERTY BRG & BOULEVARD OF THE ALLIES BLVD PITTSBURGH, PA 15219",1,0,0,1,0,0,2017,2,2,,,,,,2,,,
"LILAC ST & WINDSOR ST PITTSBURGH, PA 15217",1,0,0,0,0,1,2018,6,3,Greenfield,5,15,42003151700,3,4,2-15,40.4234454598872,-79.9296163153993
"LILLIAN ST & HARCOURT WAY PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,7,4,Allentown,3,18,42003180300,5,3,4-21,40.4186906438832,-79.9968196322263
"LILLIAN ST & MILLBRIDGE ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,6,0,Allentown,3,18,42003180300,5,3,4-21,40.4187075051243,-79.9957405916381
"LINCOLN AVE & APPLE AVE PITTSBURGH, PA 15208",2,0,2,0,0,0,2015,11,1,Lincoln-Lemington-Belmar,9,12,42003130100,2,5,3-15,40.464508469583,-79.8996027850485
"LINCOLN AVE & LEMINGTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,10,5,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-18,40.4687570060556,-79.8960503819162
"LINCOLN AVE & SAXON WAY PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,9,0,Homewood West,9,12,42003120300,2,5,3-15,40.4640376586506,-79.9014428064879
"LINCOLN AVE & TENNIS WAY PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,10,2,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,3-15,40.4633822054908,-79.903980611395
"LOMBARD ST & REED ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,7,1,Crawford-Roberts,6,3,42003030500,3,2,2-1,40.4415020296485,-79.9801328328143
"LOWRIE ST & TINSBURY ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,6,4,Troy Hill,1,24,42003240600,1,1,1-2,40.4637996028782,-79.982563492219
"LYTLE ST & PATH WAY PITTSBURGH, PA 15207",2,0,2,0,0,0,2017,3,4,Hazelwood,5,15,42003562900,3,4,2-13,40.4071652733626,-79.9454952999785
"MADISON AVE & VISTA ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,4,6,East Allegheny,1,23,42003563200,1,1,1-5,40.4581781191455,-79.9981477310768
"MADISON AVE & VISTA ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,9,5,East Allegheny,1,23,42003563200,1,1,1-5,40.4581781191455,-79.9981477310768
"MANHATTAN ST & COLUMBUS AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2017,5,2,Manchester,6,21,42003210700,1,1,1-8,40.4577054040202,-80.027519324199
"MANHATTAN ST & SHEFFIELD ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2018,1,5,Manchester,6,21,42003210700,1,1,1-8,40.4531031366404,-80.026027642736
"MANHATTAN ST & W NORTH AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2018,10,5,Manchester,6,21,42003210700,1,1,1-8,40.4522138397589,-80.0257298411089
"MANSION ST & GLENWOOD AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2016,5,1,Hazelwood,5,15,42003562300,3,4,2-13,40.4043869964863,-79.9391748272407
"MAPLE CT & WOODLOW ST PITTSBURGH, PA 15205",1,0,1,0,0,0,2016,4,2,,,,,,6,,,
"MARSHALL RD & PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,1,6,Perry North,1,26,42003260700,1,1,1-23,40.4781698148745,-80.0120669101136
"MATHIAS ST & SOUTH SIDE AVE PITTSBURGH, PA 15212",1,0,0,1,0,0,2016,11,3,Spring Hill-City View,1,26,42003262000,1,1,1-11,40.4701131244567,-79.9953897638643
"MAYFIELD AVE & DELGER ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,3,1,Perry South,6,26,42003261500,1,1,1-23,40.4733882336455,-80.0144324237909
